090305 f:1.250000 Hz
0.040000
3
318
1
1
Phase Angle
mrad
0.0, 1.250000
0.720000   0.080000   4   385.195099   1.811477   
0.680000   0.080000   1   28.294870   3.696607   
0.720000   0.080000   2   121.875847   93.501306   
0.760000   0.080000   3   121.802528   1.444609   
0.760000   0.080000   1   132.427368   110.788791   
0.800000   0.080000   2   86.174660   0.521679   
0.840000   0.080000   1   36.556511   -2920.575583   
0.240000   0.160000   1   154.242325   0.993616   
0.320000   0.160000   2   363.040131   1.979901   
0.400000   0.160000   3   0.001990   2856.093529   
0.480000   0.160000   4   259.106079   -77.293124   
0.400000   0.160000   1   269.500641   1.426283   
0.480000   0.160000   2   0.001860   780.941630   
0.560000   0.160000   3   212.543106   131.778645   
0.560000   0.160000   1   0.000220   109.839857   
0.640000   0.160000   2   73.851463   272.572440   
0.720000   0.160000   1   262.961426   219.332554 
0
0
0
0
0
