Rothsch”nberg,991207,DiDi,2.5m
9
14
2.5
2.5
3
753
IP present
Total Chargeability
Promille
120,760
  12.5   15.0   10.0   15.0   15.0   15.0   17.5   15.0  149.92    4.37
  15.0   15.0   12.5   15.0   17.5   15.0   20.0   15.0  141.88    4.37
   2.5   15.0    0.0   15.0    7.5   15.0   10.0   15.0  314.34    7.13
   5.0   15.0    2.5   15.0   10.0   15.0   12.5   15.0  356.72    5.82
   7.5   15.0    5.0   15.0   12.5   15.0   15.0   15.0  283.73    4.21
  10.0   15.0    7.5   15.0   15.0   15.0   17.5   15.0  179.53    7.74
  12.5   15.0   10.0   15.0   17.5   15.0   20.0   15.0  202.53    7.29
   2.5   15.0    0.0   15.0   10.0   15.0   12.5   15.0  350.66    2.45
   5.0   15.0    2.5   15.0   12.5   15.0   15.0   15.0  295.82    5.82
   7.5   15.0    5.0   15.0   15.0   15.0   17.5   15.0  266.90    9.34
  10.0   15.0    7.5   15.0   17.5   15.0   20.0   15.0  230.21   14.03
   2.5   15.0    0.0   15.0   12.5   15.0   15.0   15.0  277.32   10.11
   5.0   15.0    2.5   15.0   15.0   15.0   17.5   15.0  269.77   10.50
   7.5   15.0    5.0   15.0   17.5   15.0   20.0   15.0  323.66   15.63
   2.5   15.0    0.0   15.0   15.0   15.0   17.5   15.0  251.67   15.39
   5.0   15.0    2.5   15.0   17.5   15.0   20.0   15.0  318.21   16.63
   2.5   15.0    0.0   15.0   17.5   15.0   20.0   15.0  275.48   29.87
   2.5   17.5    0.0   17.5    5.0   17.5    7.5   17.5  297.52    4.82
   5.0   17.5    2.5   17.5    7.5   17.5   10.0   17.5  320.57    5.53
   7.5   17.5    5.0   17.5   10.0   17.5   12.5   17.5  374.19    5.37
  10.0   17.5    7.5   17.5   12.5   17.5   15.0   17.5  227.44    5.37
  12.5   17.5   10.0   17.5   15.0   17.5   17.5   17.5  171.10    4.82
  15.0   17.5   12.5   17.5   17.5   17.5   20.0   17.5  148.23    4.37
