415 15 2 1 82.15
416 15 3 1 82.46
417 15 4 1 76.35
418 15 5 1 75.35
419 15 6 1 70.78
420 15 7 1 69.50
421 15 8 1 66.27
422 15 9 1 57.25
423 15 10 1 47.98
424 15 11 1 43.23
425 15 12 1 29.58
426 15 13 1 17.95
427 15 14 1 10.30
428 15 16 1 11.61
429 15 17 1 21.14
430 15 18 1 32.52
431 15 19 1 40.69
432 15 20 1 49.07
433 15 21 1 57.27
434 15 22 1 56.49
435 15 23 1 62.81
436 15 24 1 65.94
437 15 25 1 69.89
438 15 26 1 69.56
439 15 27 1 73.35
440 15 28 1 82.58
441 15 29 1 87.37
442 15 30 1 96.31
443 15 31 1 99.06
444 15 32 1 104.14
445 15 33 1 105.46
446 15 34 1 112.32
447 15 35 1 104.80
448 15 36 1 111.79
449 15 37 1 114.74
450 15 38 1 115.17
451 15 39 1 118.29
452 15 40 1 115.41
453 15 41 1 119.72
454 15 42 1 121.12
455 15 43 1 122.14
456 15 44 1 124.30
457 15 45 1 127.59
458 15 46 1 134.07
459 15 47 1 137.12
460 15 48 1 136.99
461 15 49 1 145.27
462 15 50 1 148.37
463 15 51 1 150.10
464 15 52 1 154.98
465 15 53 1 157.10
466 15 54 1 157.19
467 15 55 1 159.95
468 15 56 1 163.21
469 15 57 1 166.54
470 15 58 1 166.25
471 15 59 1 171.31
472 15 60 1 175.64
473 17 1 1 91.07
474 17 2 1 86.56
475 17 3 1 86.41
476 17 4 1 79.00
477 17 5 1 77.95
478 17 6 1 74.80
479 17 7 1 70.89
480 17 8 1 73.13
481 17 9 1 70.09
482 17 10 1 65.27
483 17 11 1 60.88
484 17 12 1 49.77
485 17 13 1 42.68
486 17 14 1 30.54
487 17 15 1 19.06
488 17 16 1 10.24
489 17 18 1 8.00
490 17 19 1 19.72
491 17 20 1 26.85
492 17 21 1 38.19
493 17 22 1 52.08
494 17 23 1 55.65
495 17 24 1 59.13
496 17 25 1 64.11
497 17 26 1 66.13
498 17 27 1 73.83
499 17 28 1 75.13
500 17 29 1 83.49
501 17 30 1 90.81
502 17 31 1 93.74
503 17 32 1 97.67
504 17 33 1 100.49
505 17 34 1 105.38
506 17 35 1 102.50
507 17 36 1 107.29
508 17 37 1 103.67
509 17 38 1 109.65
510 17 39 1 112.90
511 17 40 1 112.63
512 17 41 1 116.61
513 17 42 1 119.17
514 17 43 1 119.48
515 17 44 1 125.26
516 17 45 1 127.41
517 17 46 1 130.11
518 17 47 1 131.40
519 17 48 1 134.07
