TRACE	143	100319.76	100000	-2.54	22.81				
TRACE	144	100321.76	100000	-2.55	20.08				
TRACE	145	100323.76	100000	-2.56	15.99				
TRACE	146	100325.76	100000	-2.56	12.28				
TRACE	147	100327.76	100000	-2.56	7.02				
TRACE	148	100329.76	100000	-2.57	8.77				
TRACE	149	100331.76	100000	-2.58	11.11				
TRACE	150	100333.76	100000	-2.59	16.57				
TRACE	151	100335.76	100000	-2.60	20.47				
TRACE	152	100337.76	100000	-2.60	24.76				
TRACE	153	100339.76	100000	-2.59	28.66				
TRACE	154	100341.76	100000	-2.63	30.42				
TRACE	155	100343.76	100000	-2.68	31.00				
TRACE	156	100345.76	100000	-2.71	32.56				
TRACE	157	100347.76	100000	-2.71	32.17				
TRACE	158	100349.76	100000	-2.72	33.54				
TRACE	159	100351.76	100000	-2.73	34.32				
TRACE	160	100353.76	100000	-2.73	35.10				
TRACE	161	100355.76	100000	-2.74	35.10				
TRACE	162	100357.76	100000	-2.74	36.85				
SHOT	13	100358.76	100000	-2.74	0.00				
TRACE	146	100325.76	100000	-2.56	37.44				
TRACE	147	100327.76	100000	-2.56	37.05				
TRACE	148	100329.76	100000	-2.57	36.85				
TRACE	149	100331.76	100000	-2.58	36.27				
TRACE	150	100333.76	100000	-2.59	36.46				
TRACE	151	100335.76	100000	-2.60	35.49				
TRACE	152	100337.76	100000	-2.60	35.88				
TRACE	153	100339.76	100000	-2.59	35.29				
TRACE	154	100341.76	100000	-2.63	34.32				
TRACE	155	100343.76	100000	-2.68	33.54				
TRACE	156	100345.76	100000	-2.71	33.34				
TRACE	157	100347.76	100000	-2.71	30.61				
TRACE	158	100349.76	100000	-2.72	26.52				
TRACE	159	100351.76	100000	-2.73	21.06				
TRACE	160	100353.76	100000	-2.73	16.77				
TRACE	161	100355.76	100000	-2.74	10.92				
TRACE	162	100357.76	100000	-2.74	8.58				
TRACE	163	100359.76	100000	-2.74	7.21				
TRACE	164	100361.76	100000	-2.75	12.09				
TRACE	165	100363.76	100000	-2.75	17.74				
TRACE	166	100365.76	100000	-2.76	22.42				
TRACE	167	100367.76	100000	-2.76	26.32				
TRACE	168	100369.76	100000	-2.76	29.64				
TRACE	169	100371.76	100000	-2.77	32.17				
TRACE	170	100373.76	100000	-2.78	35.29				
TRACE	171	100375.76	100000	-2.79	35.10				
TRACE	172	100377.76	100000	-2.79	35.68				
TRACE	173	100379.76	100000	-2.80	36.66				
TRACE	174	100381.76	100000	-2.80	37.05				
TRACE	175	100383.76	100000	-2.81	36.85				
TRACE	176	100385.76	100000	-2.81	37.63				
TRACE	177	100387.76	100000	-2.82	38.41				
TRACE	178	100389.76	100000	-2.82	39.00				
TRACE	179	100391.76	100000	-2.83	39.19				
TRACE	180	100393.76	100000	-2.83	38.61				
TRACE	181	100395.76	100000	-2.83	38.80				
SHOT	14	100388.76	100000	-2.82	0.00				
TRACE	158	100349.76	100000	-2.72	38.61				
TRACE	159	100351.76	100000	-2.73	38.02				
TRACE	160	100353.76	100000	-2.73	37.05				
TRACE	161	100355.76	100000	-2.74	37.24				
TRACE	162	100357.76	100000	-2.74	37.05				
TRACE	163	100359.76	100000	-2.74	36.46				
TRACE	164	100361.76	100000	-2.75	36.07				
TRACE	165	100363.76	100000	-2.75	35.57				
TRACE	166	100365.76	100000	-2.76	33.73				
TRACE	167	100367.76	100000	-2.76	33.15				
TRACE	168	100369.76	100000	-2.76	33.21				
TRACE	169	100371.76	100000	-2.77	32.56				
TRACE	170	100373.76	100000	-2.78	33.15				
TRACE	171	100375.76	100000	-2.79	31.98				
TRACE	172	100377.76	100000	-2.79	30.42				
TRACE	173	100379.76	100000	-2.80	27.30				
TRACE	174	100381.76	100000	-2.80	23.20				
TRACE	175	100383.76	100000	-2.81	19.30				
TRACE	176	100385.76	100000	-2.81	14.82				
TRACE	177	100387.76	100000	-2.82	9.16				
TRACE	178	100389.76	100000	-2.82	9.36				
TRACE	179	100391.76	100000	-2.83	14.04				
TRACE	180	100393.76	100000	-2.83	19.50				
TRACE	181	100395.76	100000	-2.83	23.40				
TRACE	182	100397.76	100000	-2.82	27.69				
TRACE	183	100399.76	100000	-2.82	29.44				
TRACE	184	100401.76	100000	-2.82	31.78				
TRACE	187	100407.76	100000	-2.84	33.57				
TRACE	188	100409.76	100000	-2.86	34.12				
TRACE	189	100411.76	100000	-2.87	34.12				
TRACE	190	100413.76	100000	-2.87	35.68				
TRACE	191	100415.76	100000	-2.88	37.05				
TRACE	192	100417.76	100000	-2.88	36.85				
TRACE	193	100419.76	100000	-2.88	37.05				
SHOT	15	100418.76	100000	-2.88	0.00				
TRACE	174	100381.76	100000	-2.80	37.44				
TRACE	175	100383.76	100000	-2.81	37.44				
