C:\SAS4000\Projects\lrmnr002.s4k
1.0
7
1113    
0
0
   27.50     4.00   3.000000    14.691968
    0.50     3.00   4.000000    10.660393
   27.50     3.00   4.000000    15.179395
    1.50     3.00   4.000000     9.959331
   28.50     3.00   4.000000    14.262805
    2.50     3.00   4.000000     8.599841
   29.50     3.00   4.000000    12.749365
    3.50     3.00   4.000000     8.000623
   30.50     3.00   4.000000    11.167394
    4.50     3.00   4.000000     9.324587
   31.50     3.00   4.000000    11.545950
    5.50     3.00   4.000000    12.379888
   32.50     3.00   4.000000    13.147265
    6.50     3.00   4.000000    17.353631
   33.50     3.00   4.000000    14.288857
    7.50     3.00   4.000000    20.420777
   34.50     3.00   4.000000    14.952951
    8.50     3.00   4.000000    21.368153
   35.50     3.00   4.000000    14.371753
    9.50     3.00   4.000000    19.087337
   36.50     3.00   4.000000    15.489662
   10.50     3.00   4.000000    17.514685
   11.50     3.00   4.000000    16.195460
   12.50     3.00   4.000000    15.631768
   13.50     3.00   4.000000    15.120184
   14.50     3.00   4.000000    14.669034
   15.50     3.00   4.000000    13.348582
   16.50     3.00   4.000000    11.984356
   17.50     3.00   4.000000    11.451311
   18.50     3.00   4.000000    13.649377
   19.50     3.00   4.000000    14.750704
   20.50     3.00   4.000000    14.163330
   21.50     3.00   4.000000    14.999393
   22.50     3.00   4.000000    15.993978
   23.50     3.00   4.000000    17.602841
   24.50     3.00   4.000000    18.643869
   25.50     3.00   4.000000    17.102576
   26.50     3.00   4.000000    16.204935
    0.50     2.00   6.000000    11.486034
   26.50     2.00   6.000000    16.967102
    1.50     2.00   6.000000    10.789711
   27.50     2.00   6.000000    16.167986
   28.50     2.00   6.000000    14.466965
    3.50     2.00   6.000000     8.044203
   29.50     2.00   6.000000    13.830325
    4.50     2.00   6.000000     8.452050
   30.50     2.00   6.000000    12.348151
    5.50     2.00   6.000000    10.229335
   31.50     2.00   6.000000    10.202077
    6.50     2.00   6.000000    14.874812
   32.50     2.00   6.000000    12.958262
    7.50     2.00   6.000000    21.101941
   33.50     2.00   6.000000    15.120182
    8.50     2.00   6.000000    22.418325
   34.50     2.00   6.000000    14.755443
